"3110000432333","25140","15D153-A056",""
"3110001089338","21760","R6-1B1",""
"3110001149496","02695","ER23",""
"3110002274058","3D6E9","3781",""
"3110002274058","60038","3781",""
"3110002274058","78500","3781",""
"3110004008412","95270","B4372-31-50",""
"3110005545665","53035","6201-13MZZCE",""
"3110005546069","43991","2305TV",""
"3110005546069","52676","2305ETN9",""
"3110005546069","79500","25J84-161",""
"3110005546069","79500","26J505P62",""
"3110005546069","79500","26J530P62",""
"3110005546069","79500","26J555P62",""
"3110005546069","93232","2704P",""
"3110011808621","52676","NJ409",""
"3110012179144","52676","72213C",""
"3110012179144","60038","72213C",""
"3110012179144","75Q65","2CR412",""
